YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,DELAYED,DEP_HOUR,SEASON,IS_WEEKEND,IS_PEAK_DELAY_HOUR,WEATHER_IMPACT
2015,3,8,7,UA,1580,N36280,OGG,SFO,2301,2359.0,58.0,13.0,12.0,298.0,270.0,252.0,2338,724.0,5.0,659,729.0,30.0,0,0,,0.0,0.0,30.0,0.0,0.0,1,23,Spring,1,0,0
2015,6,30,2,AA,321,N3ALAA,DFW,CLT,1330,1328.0,-2.0,15.0,1343.0,157.0,157.0,129.0,936,1652.0,13.0,1707,1705.0,-2.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,4,16,4,UA,738,N828UA,AUS,SFO,1716,1751.0,35.0,11.0,1802.0,242.0,211.0,193.0,1504,1915.0,7.0,1918,1922.0,4.0,0,0,,,,,,0.0,0,17,Spring,0,1,0
2015,9,18,5,MQ,3098,N694MQ,CWA,ORD,615,610.0,-5.0,11.0,621.0,72.0,91.0,47.0,212,708.0,33.0,727,741.0,14.0,0,0,,,,,,0.0,0,6,Fall,0,0,0
2015,10,27,2,WN,2625,N401WN,12889,14908,935,931.0,-4.0,11.0,942.0,70.0,62.0,40.0,226,1022.0,11.0,1045,1033.0,-12.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,3,3,2,EV,2517,N879AS,DFW,MLI,820,928.0,68.0,13.0,941.0,113.0,112.0,91.0,691,1112.0,8.0,1013,1120.0,67.0,0,0,,0.0,0.0,10.0,57.0,0.0,1,8,Spring,0,0,0
2015,3,19,4,US,433,N182UW,PHX,SFO,1020,1030.0,10.0,29.0,1059.0,134.0,127.0,92.0,651,1231.0,6.0,1234,1237.0,3.0,0,0,,,,,,0.0,0,10,Spring,0,0,0
2015,9,30,3,MQ,3410,N661MQ,ORD,TOL,1640,1721.0,41.0,17.0,1738.0,69.0,55.0,36.0,213,1914.0,2.0,1849,1916.0,27.0,0,0,,0.0,0.0,27.0,0.0,0.0,1,16,Fall,0,1,0
2015,1,7,3,AA,206,N5EGAA,DFW,MIA,800,801.0,1.0,16.0,817.0,160.0,164.0,135.0,1121,1132.0,13.0,1140,1145.0,5.0,0,0,,,,,,0.0,0,8,Winter,0,0,0
2015,11,2,1,DL,629,N661DN,ATL,DTW,920,919.0,-1.0,11.0,930.0,116.0,103.0,85.0,594,1055.0,7.0,1116,1102.0,-14.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,8,6,4,WN,505,N8307K,FLL,SJU,1125,1120.0,-5.0,9.0,1129.0,175.0,141.0,126.0,1046,1335.0,6.0,1420,1341.0,-39.0,0,0,,,,,,0.0,0,11,Summer,0,0,0
2015,2,26,4,DL,108,N727TW,SEA,ATL,905,948.0,43.0,27.0,1015.0,283.0,270.0,239.0,2182,1714.0,4.0,1648,1718.0,30.0,0,0,,0.0,0.0,30.0,0.0,0.0,1,9,Winter,0,0,0
2015,1,31,6,AA,1484,N4UBAA,AUS,DFW,1105,1103.0,-2.0,13.0,1116.0,64.0,71.0,38.0,190,1154.0,20.0,1209,1214.0,5.0,0,0,,,,,,0.0,0,11,Winter,1,0,0
2015,11,11,3,OO,4623,N608SK,PDX,SEA,1255,1248.0,-7.0,14.0,1302.0,59.0,58.0,39.0,129,1341.0,5.0,1354,1346.0,-8.0,0,0,,,,,,0.0,0,12,Fall,0,0,0
2015,4,14,2,WN,510,N7747C,EWR,BNA,610,610.0,0.0,13.0,623.0,145.0,134.0,112.0,748,715.0,9.0,735,724.0,-11.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,5,28,4,WN,3679,N969WN,SMF,SAN,1435,1433.0,-2.0,7.0,1440.0,85.0,77.0,68.0,480,1548.0,2.0,1600,1550.0,-10.0,0,0,,,,,,0.0,0,14,Spring,0,0,0
2015,7,31,5,B6,147,N652JB,OAK,LGB,900,855.0,-5.0,12.0,907.0,78.0,81.0,66.0,353,1013.0,3.0,1018,1016.0,-2.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,8,3,1,EV,2694,N626AE,LIT,DFW,1951,1940.0,-11.0,12.0,1952.0,79.0,84.0,48.0,304,2040.0,24.0,2110,2104.0,-6.0,0,0,,,,,,0.0,0,19,Summer,0,1,0
2015,5,11,1,B6,231,N828JB,SLC,LGB,1135,1124.0,-11.0,11.0,1135.0,109.0,104.0,90.0,588,1205.0,3.0,1224,1208.0,-16.0,0,0,,,,,,0.0,0,11,Spring,0,0,0
2015,6,12,5,F9,337,N910FR,ATL,MSP,615,804.0,109.0,16.0,820.0,155.0,168.0,133.0,907,933.0,19.0,750,952.0,122.0,0,0,,78.0,0.0,44.0,0.0,0.0,1,6,Summer,0,0,0
2015,12,7,1,AA,1068,N362AA,PHL,MIA,1405,1413.0,8.0,21.0,1434.0,172.0,178.0,152.0,1013,1706.0,5.0,1657,1711.0,14.0,0,0,,,,,,0.0,0,14,Winter,0,0,0
2015,9,3,4,WN,2131,N706SW,SNA,OAK,1340,1342.0,2.0,13.0,1355.0,80.0,77.0,58.0,371,1453.0,6.0,1500,1459.0,-1.0,0,0,,,,,,0.0,0,13,Fall,0,0,0
2015,7,24,5,EV,3842,N12167,CLT,ORD,1303,1302.0,-1.0,11.0,1313.0,124.0,117.0,86.0,599,1339.0,20.0,1407,1359.0,-8.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,12,11,5,DL,2808,N835DN,ATL,LAX,1743,1742.0,-1.0,12.0,1754.0,312.0,297.0,274.0,1947,1928.0,11.0,1955,1939.0,-16.0,0,0,,,,,,0.0,0,17,Winter,0,1,0
2015,5,22,5,UA,722,N849UA,DFW,ORD,646,636.0,-10.0,9.0,645.0,144.0,118.0,104.0,802,829.0,5.0,910,834.0,-36.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,3,19,4,VX,12,N638VA,SFO,JFK,700,659.0,-1.0,12.0,711.0,335.0,326.0,303.0,2586,1514.0,11.0,1535,1525.0,-10.0,0,0,,,,,,0.0,0,7,Spring,0,0,0
2015,9,7,1,AA,1719,N123UW,CLT,FLL,1615,1607.0,-8.0,22.0,1629.0,118.0,128.0,102.0,632,1811.0,4.0,1813,1815.0,2.0,0,0,,,,,,0.0,0,16,Fall,0,1,0
2015,1,29,4,OO,6332,N973SW,DEN,GJT,757,752.0,-5.0,13.0,805.0,60.0,55.0,39.0,212,844.0,3.0,857,847.0,-10.0,0,0,,,,,,0.0,0,7,Winter,0,0,0
2015,5,7,4,DL,1053,N996DL,PBI,ATL,1906,1901.0,-5.0,14.0,1915.0,113.0,103.0,81.0,545,2036.0,8.0,2059,2044.0,-15.0,0,0,,,,,,0.0,0,19,Spring,0,1,0
2015,7,13,1,WN,4170,N225WN,BDL,LAS,715,721.0,6.0,10.0,731.0,330.0,314.0,299.0,2297,930.0,5.0,945,935.0,-10.0,0,0,,,,,,0.0,0,7,Summer,0,0,0
2015,11,2,1,UA,2008,N834UA,RIC,ORD,953,951.0,-2.0,11.0,1002.0,126.0,112.0,97.0,642,1039.0,4.0,1059,1043.0,-16.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,6,30,2,OO,6210,N983SW,LBB,DEN,1251,1247.0,-4.0,12.0,1259.0,96.0,92.0,73.0,456,1312.0,7.0,1327,1319.0,-8.0,0,0,,,,,,0.0,0,12,Summer,0,0,0
2015,9,20,7,DL,2255,N957DL,ATL,SDF,1727,1722.0,-5.0,14.0,1736.0,83.0,69.0,49.0,321,1825.0,6.0,1850,1831.0,-19.0,0,0,,,,,,0.0,0,17,Fall,1,1,0
2015,7,23,4,UA,948,N419UA,DEN,DFW,956,953.0,-3.0,17.0,1010.0,117.0,112.0,84.0,641,1234.0,11.0,1253,1245.0,-8.0,0,0,,,,,,0.0,0,9,Summer,0,0,0
2015,11,5,4,WN,316,N967WN,CMH,ATL,615,612.0,-3.0,7.0,619.0,105.0,90.0,72.0,447,731.0,11.0,800,742.0,-18.0,0,0,,,,,,0.0,0,6,Fall,0,0,0
2015,3,15,7,WN,4841,N268WN,DEN,MSP,2010,2012.0,2.0,15.0,2027.0,115.0,107.0,88.0,680,2255.0,4.0,2305,2259.0,-6.0,0,0,,,,,,0.0,0,20,Spring,1,1,0
2015,7,19,7,EV,4245,N11176,SDF,EWR,1852,1946.0,54.0,8.0,1954.0,130.0,119.0,101.0,642,2135.0,10.0,2102,2145.0,43.0,0,0,,0.0,0.0,0.0,43.0,0.0,1,18,Summer,1,1,0
2015,5,13,3,EV,5243,N922EV,TLH,ATL,1303,1257.0,-6.0,16.0,1313.0,70.0,71.0,44.0,223,1357.0,11.0,1413,1408.0,-5.0,0,0,,,,,,0.0,0,13,Spring,0,0,0
2015,4,14,2,B6,1351,N784JB,BOS,MCO,1640,1638.0,-2.0,16.0,1654.0,189.0,181.0,161.0,1121,1935.0,4.0,1949,1939.0,-10.0,0,0,,,,,,0.0,0,16,Spring,0,1,0
2015,10,14,3,DL,1978,N663DN,10397,14524,2100,2059.0,-1.0,32.0,2131.0,97.0,105.0,66.0,481,2237.0,7.0,2237,2244.0,7.0,0,0,,,,,,0.0,0,21,Fall,0,0,0
2015,6,8,1,WN,2152,N356SW,STL,PHX,1105,1123.0,18.0,7.0,1130.0,190.0,184.0,174.0,1262,1224.0,3.0,1215,1227.0,12.0,0,0,,,,,,0.0,0,11,Summer,0,0,0
2015,11,9,1,OO,2892,N702BR,LAX,SLC,850,848.0,-2.0,20.0,908.0,115.0,104.0,80.0,590,1128.0,4.0,1145,1132.0,-13.0,0,0,,,,,,0.0,0,8,Fall,0,0,0
2015,6,3,3,DL,2563,N314NB,SLC,SNA,1510,1506.0,-4.0,17.0,1523.0,113.0,109.0,87.0,588,1550.0,5.0,1603,1555.0,-8.0,0,0,,,,,,0.0,0,15,Summer,0,0,0
2015,12,17,4,DL,1645,N959DN,DTW,DEN,1215,1228.0,13.0,17.0,1245.0,199.0,185.0,163.0,1123,1328.0,5.0,1334,1333.0,-1.0,0,0,,,,,,0.0,0,12,Winter,0,0,0
2015,5,7,4,EV,5053,N758EV,LGA,ROC,2155,2236.0,41.0,16.0,2252.0,79.0,59.0,40.0,254,2332.0,3.0,2314,2335.0,21.0,0,0,,0.0,0.0,0.0,21.0,0.0,1,21,Spring,0,0,0
2015,5,16,6,OO,4807,N430SW,SLC,HLN,1100,1109.0,9.0,15.0,1124.0,91.0,92.0,73.0,402,1237.0,4.0,1231,1241.0,10.0,0,0,,,,,,0.0,0,11,Spring,1,0,0
2015,3,17,2,EV,5169,N724EV,RIC,DTW,1200,1156.0,-4.0,21.0,1217.0,109.0,118.0,87.0,456,1344.0,10.0,1349,1354.0,5.0,0,0,,,,,,0.0,0,12,Spring,0,0,0
2015,3,30,1,WN,153,N274WN,MCO,RDU,1735,1803.0,28.0,10.0,1813.0,100.0,91.0,77.0,534,1930.0,4.0,1915,1934.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0,1,17,Spring,0,1,0
2015,10,30,5,MQ,3498,N693MQ,13230,13930,1140,1147.0,7.0,21.0,1208.0,127.0,121.0,92.0,594,1240.0,8.0,1247,1248.0,1.0,0,0,,,,,,0.0,0,11,Fall,0,0,0
2015,11,9,1,OO,3471,N223AG,FAT,SAN,1800,1806.0,6.0,13.0,1819.0,70.0,70.0,54.0,314,1913.0,3.0,1910,1916.0,6.0,0,0,,,,,,0.0,0,18,Fall,0,1,0
2015,3,1,7,DL,2046,N698DL,PHX,ATL,1646,1656.0,10.0,16.0,1712.0,209.0,198.0,167.0,1587,2159.0,15.0,2215,2214.0,-1.0,0,0,,,,,,0.0,0,16,Spring,1,1,0
2015,3,20,5,AA,362,N514AA,DFW,MKE,2000,2037.0,37.0,19.0,2056.0,137.0,134.0,108.0,853,2244.0,7.0,2217,2251.0,34.0,0,0,,0.0,0.0,22.0,12.0,0.0,1,20,Spring,0,1,0
2015,11,2,1,WN,2996,N926WN,CMH,BWI,1730,1721.0,-9.0,7.0,1728.0,75.0,81.0,57.0,337,1825.0,17.0,1845,1842.0,-3.0,0,0,,,,,,0.0,0,17,Fall,0,1,0
2015,7,17,5,UA,242,N814UA,EWR,BOS,2159,2313.0,74.0,10.0,2323.0,74.0,58.0,43.0,200,6.0,5.0,2313,11.0,58.0,0,0,,0.0,0.0,9.0,49.0,0.0,1,21,Summer,0,0,0
2015,2,15,7,MQ,3455,N678MQ,MIA,BHM,2104,2207.0,63.0,10.0,2217.0,125.0,112.0,98.0,661,2255.0,4.0,2209,2259.0,50.0,0,0,,0.0,0.0,2.0,48.0,0.0,1,21,Winter,1,0,0
2015,3,26,4,DL,2667,N978AT,BOS,LGA,700,726.0,26.0,18.0,744.0,79.0,78.0,54.0,184,838.0,6.0,819,844.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0,1,7,Spring,0,0,0
2015,11,25,3,WN,22,N8670A,DEN,SLC,2225,2220.0,-5.0,36.0,2256.0,90.0,103.0,64.0,391,2400.0,3.0,2355,3.0,8.0,0,0,,,,,,0.0,0,22,Fall,0,0,0
2015,10,14,3,UA,1443,N69830,14771,11292,1300,1259.0,-1.0,16.0,1315.0,156.0,148.0,125.0,967,1620.0,7.0,1636,1627.0,-9.0,0,0,,,,,,0.0,0,13,Fall,0,0,0
2015,11,23,1,WN,2870,N712SW,STL,DAL,945,948.0,3.0,6.0,954.0,105.0,88.0,78.0,546,1112.0,4.0,1130,1116.0,-14.0,0,0,,,,,,0.0,0,9,Fall,0,0,0
2015,3,15,7,WN,2606,N8325D,MDW,RSW,1325,1323.0,-2.0,10.0,1333.0,170.0,149.0,135.0,1105,1648.0,4.0,1715,1652.0,-23.0,0,0,,,,,,0.0,0,13,Spring,1,0,0
2015,2,8,7,WN,2326,N459WN,LAS,SNA,1035,1037.0,2.0,17.0,1054.0,60.0,69.0,48.0,226,1142.0,4.0,1135,1146.0,11.0,0,0,,,,,,0.0,0,10,Winter,1,0,0
2015,9,19,6,DL,2159,N895AT,SLC,LAS,1655,1650.0,-5.0,11.0,1701.0,83.0,71.0,52.0,368,1653.0,8.0,1718,1701.0,-17.0,0,0,,,,,,0.0,0,16,Fall,1,1,0
2015,7,3,5,AA,1446,N3AFAA,RNO,ORD,1130,1129.0,-1.0,11.0,1140.0,232.0,220.0,200.0,1671,1700.0,9.0,1722,1709.0,-13.0,0,0,,,,,,0.0,0,11,Summer,0,0,0
2015,4,5,7,UA,1169,N57864,MCO,SFO,1807,1805.0,-2.0,13.0,1818.0,359.0,356.0,338.0,2446,2056.0,5.0,2106,2101.0,-5.0,0,0,,,,,,0.0,0,18,Spring,1,1,0
2015,2,9,1,OO,7381,N494CA,COD,SLC,1252,1252.0,0.0,7.0,1259.0,75.0,64.0,51.0,298,1350.0,6.0,1407,1356.0,-11.0,0,0,,,,,,0.0,0,12,Winter,0,0,0
2015,11,6,5,AA,1411,N3KSAA,ORD,MIA,603,558.0,-5.0,11.0,609.0,187.0,191.0,158.0,1197,947.0,22.0,1010,1009.0,-1.0,0,0,,,,,,0.0,0,6,Fall,0,0,0
2015,4,19,7,US,673,N655AW,EWR,CLT,1725,1720.0,-5.0,23.0,1743.0,118.0,142.0,90.0,529,1913.0,29.0,1923,1942.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0,1,17,Spring,1,1,0
2015,8,29,6,DL,719,N911DA,ATL,MKE,2220,2213.0,-7.0,11.0,2224.0,121.0,104.0,89.0,669,2253.0,4.0,2321,2257.0,-24.0,0,0,,,,,,0.0,0,22,Summer,1,0,0
2015,7,20,1,EV,2602,N624AE,AEX,DFW,1341,1331.0,-10.0,12.0,1343.0,79.0,89.0,62.0,285,1445.0,15.0,1500,1500.0,0.0,0,0,,,,,,0.0,0,13,Summer,0,0,0
2015,12,22,2,OO,5267,N795SK,IAH,IND,1306,1303.0,-3.0,21.0,1324.0,138.0,126.0,100.0,844,1604.0,5.0,1624,1609.0,-15.0,0,0,,,,,,0.0,0,13,Winter,0,0,0
2015,2,4,3,OO,7438,N823AS,EKO,SLC,1200,1150.0,-10.0,11.0,1201.0,54.0,49.0,33.0,200,1334.0,5.0,1354,1339.0,-15.0,0,0,,,,,,0.0,0,12,Winter,0,0,0
2015,10,27,2,AA,1952,N767UW,12451,11057,1955,1948.0,-7.0,31.0,2019.0,82.0,102.0,60.0,328,2119.0,11.0,2117,2130.0,13.0,0,0,,,,,,0.0,0,19,Fall,0,1,0
2015,7,21,2,EV,4409,N17984,EWR,MKE,1240,1232.0,-8.0,15.0,1247.0,137.0,152.0,132.0,725,1359.0,5.0,1357,1404.0,7.0,0,0,,,,,,0.0,0,12,Summer,0,0,0
2015,11,23,1,WN,486,N231WN,HOU,GSP,1515,1610.0,55.0,7.0,1617.0,120.0,112.0,102.0,845,1859.0,3.0,1815,1902.0,47.0,0,0,,0.0,0.0,47.0,0.0,0.0,1,15,Fall,0,0,0
2015,8,24,1,AA,1574,N4YBAA,ATL,ORD,800,755.0,-5.0,16.0,811.0,133.0,126.0,94.0,606,845.0,16.0,913,901.0,-12.0,0,0,,,,,,0.0,0,8,Summer,0,0,0
2015,1,11,7,UA,1618,N17245,EWR,TPA,1432,1442.0,10.0,12.0,1454.0,187.0,160.0,145.0,997,1719.0,3.0,1739,1722.0,-17.0,0,0,,,,,,0.0,0,14,Winter,1,0,0
2015,6,10,3,US,2157,N956UW,DCA,LGA,1400,1355.0,-5.0,28.0,1423.0,90.0,81.0,47.0,214,1510.0,6.0,1530,1516.0,-14.0,0,0,,,,,,0.0,0,14,Summer,0,0,0
2015,12,30,3,AA,2548,N3CEAA,MIA,DEN,1104,1122.0,18.0,60.0,1222.0,269.0,304.0,237.0,1709,1419.0,7.0,1333,1426.0,53.0,0,0,,35.0,0.0,18.0,0.0,0.0,1,11,Winter,0,0,0
2015,11,23,1,WN,2968,N948WN,MDW,BDL,2200,2158.0,-2.0,18.0,2216.0,120.0,116.0,94.0,777,50.0,4.0,100,54.0,-6.0,0,0,,,,,,0.0,0,22,Fall,0,0,0
2015,10,30,5,AA,713,N153UW,12953,11057,759,756.0,-3.0,23.0,819.0,122.0,119.0,87.0,544,946.0,9.0,1001,955.0,-6.0,0,0,,,,,,0.0,0,7,Fall,0,0,0
2015,2,6,5,AS,731,N459AS,IAH,SEA,1740,1735.0,-5.0,15.0,1750.0,290.0,282.0,264.0,1874,2014.0,3.0,2030,2017.0,-13.0,0,0,,,,,,0.0,0,17,Winter,0,1,0
2015,5,9,6,AS,11,N467AS,EWR,SEA,1735,1720.0,-15.0,26.0,1746.0,380.0,341.0,311.0,2402,1957.0,4.0,2055,2001.0,-54.0,0,0,,,,,,0.0,0,17,Spring,1,1,0
2015,10,22,4,AA,1011,N3BEAA,13303,12953,706,725.0,19.0,16.0,741.0,174.0,165.0,146.0,1096,1007.0,3.0,1000,1010.0,10.0,0,0,,,,,,0.0,0,7,Fall,0,0,0
2015,9,25,5,B6,1352,N746JB,MCO,BOS,1955,2001.0,6.0,18.0,2019.0,167.0,156.0,133.0,1121,2232.0,5.0,2242,2237.0,-5.0,0,0,,,,,,0.0,0,19,Fall,0,1,0
2015,6,20,6,MQ,3470,N855MQ,RST,ORD,602,544.0,-18.0,7.0,551.0,88.0,65.0,50.0,268,641.0,8.0,730,649.0,-41.0,0,0,,,,,,0.0,0,6,Summer,1,0,0
2015,12,3,4,HA,120,N492HA,HNL,KOA,841,830.0,-11.0,8.0,838.0,46.0,42.0,29.0,163,907.0,5.0,927,912.0,-15.0,0,0,,,,,,0.0,0,8,Winter,0,0,0
2015,9,17,4,OO,4527,N549CA,IDA,SLC,655,655.0,0.0,8.0,703.0,61.0,45.0,33.0,188,736.0,4.0,756,740.0,-16.0,0,0,,,,,,0.0,0,6,Fall,0,0,0
2015,7,9,4,WN,280,N685SW,BWI,MCO,620,730.0,70.0,11.0,741.0,130.0,120.0,104.0,787,925.0,5.0,830,930.0,60.0,0,0,,0.0,0.0,60.0,0.0,0.0,1,6,Summer,0,0,0
2015,1,21,3,DL,720,N689DL,RSW,ATL,709,659.0,-10.0,18.0,717.0,110.0,119.0,88.0,515,845.0,13.0,859,858.0,-1.0,0,0,,,,,,0.0,0,7,Winter,0,0,0
2015,8,22,6,OO,5303,N973SW,ORD,MKE,735,729.0,-6.0,13.0,742.0,47.0,35.0,17.0,67,759.0,5.0,822,804.0,-18.0,0,0,,,,,,0.0,0,7,Summer,1,0,0
2015,1,17,6,US,671,N162UW,DFW,PHX,1825,1824.0,-1.0,14.0,1838.0,161.0,150.0,133.0,868,1951.0,3.0,2006,1954.0,-12.0,0,0,,,,,,0.0,0,18,Winter,1,1,0
2015,12,29,2,OO,6416,N708SK,SFO,ABQ,1100,1056.0,-4.0,53.0,1149.0,145.0,164.0,105.0,896,1434.0,6.0,1425,1440.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,1,11,Winter,0,0,0
2015,2,4,3,OO,4577,N430SW,MSP,FAR,930,926.0,-4.0,19.0,945.0,75.0,69.0,45.0,223,1030.0,5.0,1045,1035.0,-10.0,0,0,,,,,,0.0,0,9,Winter,0,0,0
2015,2,16,1,MQ,2963,N605MQ,JFK,CVG,1510,1510.0,0.0,25.0,1535.0,145.0,155.0,113.0,589,1728.0,17.0,1735,1745.0,10.0,0,0,,,,,,0.0,0,15,Winter,0,0,0
2015,10,17,6,AA,966,N3HHAA,13303,11618,1825,1823.0,-2.0,12.0,1835.0,178.0,158.0,139.0,1085,2054.0,7.0,2123,2101.0,-22.0,0,0,,,,,,0.0,0,18,Fall,1,1,0
2015,10,4,7,NK,720,N529NK,12892,12889,1530,1623.0,53.0,15.0,1638.0,64.0,70.0,45.0,236,1723.0,10.0,1634,1733.0,59.0,0,0,,56.0,0.0,3.0,0.0,0.0,1,15,Fall,1,0,0
2015,9,27,7,DL,971,N948AT,ATL,LIT,1605,1609.0,4.0,12.0,1621.0,92.0,82.0,66.0,453,1627.0,4.0,1637,1631.0,-6.0,0,0,,,,,,0.0,0,16,Fall,1,1,0
2015,5,12,2,EV,6143,N13550,CWA,ORD,620,614.0,-6.0,12.0,626.0,70.0,70.0,44.0,212,710.0,14.0,730,724.0,-6.0,0,0,,,,,,0.0,0,6,Spring,0,0,0
2015,10,7,3,WN,2790,N725SW,14831,12892,1450,1457.0,7.0,10.0,1507.0,75.0,66.0,53.0,308,1600.0,3.0,1605,1603.0,-2.0,0,0,,,,,,0.0,0,14,Fall,0,0,0
2015,4,30,4,OO,2870,N955SW,LAX,FAT,935,1205.0,150.0,16.0,1221.0,61.0,59.0,39.0,209,1300.0,4.0,1036,1304.0,148.0,0,0,,0.0,0.0,148.0,0.0,0.0,1,9,Spring,0,0,0
2015,5,3,7,DL,2425,N937DN,MSY,ATL,1415,1417.0,2.0,13.0,1430.0,89.0,86.0,62.0,425,1632.0,11.0,1644,1643.0,-1.0,0,0,,,,,,0.0,0,14,Spring,1,0,0
2015,9,10,4,OO,6231,N766SK,DAY,ORD,1512,1508.0,-4.0,15.0,1523.0,69.0,67.0,43.0,240,1506.0,9.0,1521,1515.0,-6.0,0,0,,,,,,0.0,0,15,Fall,0,0,0
2015,9,13,7,OO,6504,N913SW,DEN,SGF,1610,1606.0,-4.0,15.0,1621.0,114.0,104.0,85.0,637,1846.0,4.0,1904,1850.0,-14.0,0,0,,,,,,0.0,0,16,Fall,1,1,0
2015,3,19,4,DL,1302,N929AT,SDF,ATL,1230,1226.0,-4.0,13.0,1239.0,97.0,76.0,54.0,321,1333.0,9.0,1407,1342.0,-25.0,0,0,,,,,,0.0,0,12,Spring,0,0,0
2015,11,1,7,WN,2722,N952WN,MCO,PHL,2230,2237.0,7.0,6.0,2243.0,140.0,120.0,109.0,861,32.0,5.0,50,37.0,-13.0,0,0,,,,,,0.0,0,22,Fall,1,0,0
2015,5,24,7,UA,1162,N69840,EWR,LAS,659,655.0,-4.0,15.0,710.0,341.0,313.0,290.0,2227,900.0,8.0,940,908.0,-32.0,0,0,,,,,,0.0,0,6,Spring,1,0,0
2015,3,3,2,WN,1156,N7751A,PHX,DEN,1525,1542.0,17.0,9.0,1551.0,100.0,88.0,72.0,602,1703.0,7.0,1705,1710.0,5.0,0,0,,,,,,0.0,0,15,Spring,0,0,0
2015,4,15,3,DL,1645,N948DN,DTW,DEN,1220,1222.0,2.0,19.0,1241.0,193.0,180.0,151.0,1123,1312.0,10.0,1333,1322.0,-11.0,0,0,,,,,,0.0,0,12,Spring,0,0,0
2015,7,30,4,MQ,3069,N663MQ,ORD,CVG,1544,1552.0,8.0,12.0,1604.0,73.0,61.0,44.0,265,1748.0,5.0,1757,1753.0,-4.0,0,0,,,,,,0.0,0,15,Summer,0,0,0
2015,9,3,4,UA,464,N446UA,PDX,ORD,1354,1355.0,1.0,11.0,1406.0,238.0,230.0,203.0,1739,1929.0,16.0,1952,1945.0,-7.0,0,0,,,,,,0.0,0,13,Fall,0,0,0
2015,5,20,3,DL,1557,N392DA,SLC,SEA,2205,2231.0,26.0,20.0,2251.0,123.0,116.0,88.0,689,2319.0,8.0,2308,2327.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0,1,22,Spring,0,0,0
2015,1,20,2,US,677,N178US,LAS,PHL,900,855.0,-5.0,13.0,908.0,279.0,264.0,246.0,2176,1614.0,5.0,1639,1619.0,-20.0,0,0,,,,,,0.0,0,9,Winter,0,0,0
2015,7,26,7,OO,5253,N740SK,ABQ,IAH,1422,1416.0,-6.0,13.0,1429.0,128.0,137.0,105.0,744,1714.0,19.0,1730,1733.0,3.0,0,0,,,,,,0.0,0,14,Summer,1,0,0
2015,5,26,2,MQ,3596,N542MQ,CMH,ORD,1510,1515.0,5.0,14.0,1529.0,83.0,115.0,92.0,296,1601.0,9.0,1533,1610.0,37.0,0,0,,37.0,0.0,0.0,0.0,0.0,1,15,Spring,0,0,0
2015,2,3,2,WN,4391,N768SW,SFO,DEN,600,557.0,-3.0,8.0,605.0,150.0,129.0,116.0,967,901.0,5.0,930,906.0,-24.0,0,0,,,,,,0.0,0,6,Winter,0,0,0
2015,1,15,4,AA,1008,N3BKAA,ORD,RSW,1845,1842.0,-3.0,13.0,1855.0,166.0,157.0,138.0,1120,2213.0,6.0,2231,2219.0,-12.0,0,0,,,,,,0.0,0,18,Winter,0,1,0
2015,3,15,7,MQ,3456,N520MQ,DSM,ORD,1315,1305.0,-10.0,7.0,1312.0,82.0,67.0,51.0,299,1403.0,9.0,1437,1412.0,-25.0,0,0,,,,,,0.0,0,13,Spring,1,0,0
2015,8,14,5,AA,1484,N4XDAA,AUS,DFW,1045,1039.0,-6.0,12.0,1051.0,69.0,63.0,39.0,190,1130.0,12.0,1154,1142.0,-12.0,0,0,,,,,,0.0,0,10,Summer,0,0,0
2015,7,24,5,DL,2556,N925AT,DCA,DTW,600,553.0,-7.0,20.0,613.0,89.0,89.0,62.0,405,715.0,7.0,729,722.0,-7.0,0,0,,,,,,0.0,0,6,Summer,0,0,0
2015,9,25,5,WN,103,N206WN,PIT,DEN,1015,1020.0,5.0,9.0,1029.0,205.0,183.0,168.0,1290,1117.0,6.0,1140,1123.0,-17.0,0,0,,,,,,0.0,0,10,Fall,0,0,0
